Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lat,lon,DEM,Slope,Solar radiation
31,24,65.63452148,90.26524353,29.40487033,26.05998667,8.233957599,37.72933441,0.376838302,0.664741262,0.657573934,0.571654522,0,0.187170863,0,0,37.4697,126.91,52.518,1.5629,4745.608887
32.1,22.6,81.49633789,93.03568268,28.74440326,24.2938745,8.859239141,53.05580924,0.370771685,0.688683736,0.694533904,0.563468084,0,0.409053356,0,0.0027652,37.4967,126.826,50.9312,0.4125,4774.966309
29.7,21.9,70.11217499,91.91175079,28.48671132,25.12029606,9.622365117,32.15539813,0.335003291,0.625375399,0.666560719,0.581397005,0,0.074915489,0,0,37.4562,126.955,208.507,5.1782,4693.443848
31.8,23.2,74.53512573,87.69960785,29.79237053,25.04061459,7.512400518,32.52722891,0.361777984,0.753215457,0.706936792,0.425179522,0,0.212534246,0,0.001758418,37.5372,127.085,28.7,0.6233,4768.980469
32,22.4,60.63365555,87.80470276,28.95271773,24.71867225,8.442837427,21.4885514,0.379302079,0.678542268,0.762573125,0.577223481,0,0.14616847,0,0.020220045,37.5507,126.988,132.118,0.5931,4810.149902
32.7,24.4,73.7409668,87.6216507,29.40831569,24.73579098,7.05472223,31.53507368,0.351227129,0.772407027,0.782385535,0.450970436,0,0.245167837,0,0.049081306,37.5776,127.083,59.8324,2.6865,4741.140137
31.3,23.7,56.37667847,87.95932007,29.79463192,26.26696591,8.121972402,23.3403518,0.365827931,0.669621606,0.674971345,0.582378174,0,0.271718212,0,0.001354561,37.4967,126.927,30.968,0.618,4750.348633
31.8,23.5,56.79942703,88.15479279,29.56190586,25.72250266,8.418866624,23.54314025,0.3634296,0.631905477,0.718631944,0.546693364,0,0.175081159,0,0.011124006,37.5507,126.937,30.0464,0.8552,4772.682617
30.8,22.1,72.64879608,88.74382782,29.60895511,25.03075456,9.447329015,49.36518721,0.327776684,0.575845781,0.582880024,0.469626031,0,0.078611037,0,0,37.4697,126.995,82.2912,2.2579,4717.58252
31.7,21.3,81.74668121,90.07043457,29.039634,23.82823991,6.686318556,38.84214325,0.324799286,0.721960563,0.784716891,0.455039313,0,0.20088765,0,0.069035843,37.6181,127.099,53.4712,0.697,4765.267578
32.6,23.6,75.94949341,87.17601776,29.83583179,24.79660292,8.554686179,54.501815,0.36380705,0.685102748,0.538762076,0.435063673,0,0.092900701,0,0,37.4832,127.024,56.4448,1.2313,4742.969727
31.6,22.4,65.18628693,90.37488556,28.83139744,24.95316147,8.462841918,36.04111167,0.369019179,0.652666755,0.735509026,0.560540172,0,0.252987777,0,0.042134598,37.5776,126.938,75.0924,1.7678,4798.291504
31.3,22.8,80.53913879,99.26229095,27.02444532,23.35221769,9.000289977,21.10548628,0.324085372,0.75189031,0.801866058,0.623229051,0,0.440792575,0,0.116704712,37.6181,127.004,146.554,4.7296,4854.930664
31,24.1,69.62422943,86.31198883,29.83652909,25.27187464,7.996899088,19.77057634,0.351762295,0.730949964,0.776832924,0.484827536,0,0.15943565,0,0.020783145,37.5507,127.04,26.298,0.5721,4759.32959
32.7,24.4,77.41736603,88.33760071,29.73283572,24.84027502,7.725607097,50.46982837,0.349879443,0.765174226,0.617545477,0.40928466,0,0.159314324,0,0,37.5102,127.086,21.9668,0.1332,4746.239746
31.8,23.8,67.03420258,90.94790649,29.19768303,25.82754292,8.271116306,46.32350286,0.37964702,0.658539876,0.680479088,0.55625854,0,0.298659275,0,0.004027218,37.5372,126.891,15.5876,0.1554,4747.272949
32.5,24.3,59.97183228,89.4924469,29.48482124,26.03288549,8.223800133,37.0156556,0.356118668,0.651502206,0.660188354,0.563436213,0,0.300878425,0,0.003008398,37.5237,126.909,17.2956,0.2223,4742.92041
31.5,23.8,65.6019516,85.39412689,30.10734993,25.73033086,8.337174257,19.49545015,0.380863962,0.64882841,0.703372689,0.583051009,0,0.24799708,0,0.000670692,37.5237,126.97,19.5844,0.2713,4754.673828
27.2,22.7,87.06373596,97.43818665,26.67744684,22.49150134,14.3917218,39.56188937,0.833612815,0.723819471,0.782037017,0.147638226,8.049212774,0,1.151110443,0,37.6046,126.991,212.335,2.785,4879.562012
29.4,23,78.40509033,90.23828888,28.71677361,24.92887009,13.0765667,41.04898361,0.735739189,0.687732251,0.739418727,0.063158966,7.160015106,0,1.235608922,0,37.6046,127.032,44.7624,0.5141,4731.177734
30,24.1,74.20009613,89.63617706,29.28768075,24.89179802,12.74050436,59.07963634,0.720037989,0.672115323,0.757549446,0.107386611,6.915079753,0,1.779468272,0,37.5776,127.058,33.3068,0.2661,4726.055176
29.7,23.9,87.36971283,97.08603668,27.69031577,23.25711723,15.1709678,66.80766634,0.782032545,0.66073933,0.71800495,0.078452843,8.990954717,0,0.856013166,0,37.645,127.022,45.716,2.5348,4716.294434
31.1,24.6,76.44882202,89.87149048,29.17108898,24.66306734,12.59124822,72.19294731,0.631971156,0.564757211,0.786662016,0.141056593,0.99098142,0,2.593444188,0,37.5102,127.042,54.6384,0.1457,4727.685547
29.5,24.3,83.39232636,93.62545013,28.38423292,24.25559054,12.21139429,83.7714808,0.729125057,0.626739922,0.691157081,0.03821407,8.035440445,0,0.518274978,0,37.5776,126.838,12.37,0.0985,4708.046387
30.1,24.8,79.39572906,92.55427551,28.7995805,23.76000032,12.46937814,61.81497627,0.626414106,0.507393685,0.82690939,0.040939122,0.155988554,0,2.955203711,0,37.4697,126.91,52.518,1.5629,4708.868164
30.2,24,83.20140076,94.04894257,28.26441066,23.30506869,12.76927304,69.24692979,0.625352475,0.510100225,0.731356798,0.037931805,1.202864011,0,3.211036096,0,37.4967,126.826,50.9312,0.4125,4738.598145
28.7,22.2,81.73673248,93.92484283,27.60884441,23.14543577,14.13424494,35.20242387,0.665258509,0.53327236,0.836279556,0.078511406,0.032251373,0,2.34746796,0,37.4562,126.955,208.507,5.1782,4654.749023
30.5,23.7,74.98197937,88.92566681,29.49941891,25.0333568,11.71835842,68.0133512,0.682207146,0.628609566,0.765700352,0.135620692,1.924535751,0,2.154687622,0,37.5372,127.085,28.7,0.6233,4732.790039
28.2,23.1,77.46684265,92.4009552,28.35583906,23.98078631,12.89150515,55.53404588,0.751546869,0.628328609,0.781402981,0.135576505,3.749221802,0,1.990811129,0,37.5507,126.988,132.118,0.5931,4773.436523
30.3,24.5,74.32204437,88.56568146,29.28172516,24.68427042,12.28678819,64.09597252,0.729674869,0.652201163,0.770615588,0.109094312,6.481354396,0,1.856788804,0,37.5776,127.083,59.8324,2.6865,4704.369141
30.3,24.2,77.07421112,91.48806763,29.00588183,24.56532777,12.17195284,59.53083154,0.70761133,0.531368422,0.750525078,0.07344581,4.280827522,0,1.685188664,0,37.5507,126.937,30.0464,0.8552,4736.513672
29.6,23.1,79.49001312,92.21896362,28.70481095,23.98821331,13.6493932,63.86905162,0.583029882,0.484944317,0.758342807,0.078038654,0.08900703,0,2.455670291,0,37.4697,126.995,82.2912,2.2579,4680.25
29.5,22.3,77.69750214,91.57932281,28.8895134,24.09740606,11.82773145,65.14689119,0.794422555,0.673488228,0.80818273,0.076233188,9.787598928,0,1.236993997,0,37.6181,127.099,53.4712,0.697,4728.781738
31.8,24.4,77.83570099,91.36509705,29.16327877,24.27824132,12.86074343,74.59530866,0.539800168,0.483436533,0.77843623,0.118273593,0.168954909,0,2.839587852,0,37.4832,127.024,56.4448,1.2313,4706.144531
29.5,23.4,78.75951386,93.42823792,28.55440419,23.945344,12.11895664,59.60773212,0.728781068,0.598704711,0.778602323,0.099338097,7.286317825,0,0.939311569,0,37.5776,126.938,75.0924,1.7678,4762.060059
29.4,23.8,87.42331696,99.22227478,26.78436331,22.88930882,16.47838636,30.31524796,0.869096677,0.750669607,0.810286288,0.118689089,8.363002777,0,1.324942619,0,37.6181,127.004,146.554,4.7296,4819.099121
30.1,24.6,74.98360443,90.09294128,29.42437771,24.89136654,12.72789974,60.33882662,0.705866103,0.639969635,0.791440176,0.134983288,3.502841632,0,2.15040658,0,37.5507,127.04,26.298,0.5721,4723.027344
31.1,24.7,80.01944733,92.28284454,28.79332027,24.56771701,12.38098375,70.66707289,0.68000434,0.518800393,0.699285314,0.031642141,3.456158638,0,1.708909253,0,37.5372,126.891,15.5876,0.1554,4710.883301
30.3,25.1,78.97489166,91.95410919,28.95426081,24.72342842,12.35373443,66.06903533,0.674406534,0.504601608,0.75607352,0.037181187,2.208581924,0,2.391184231,0,37.5237,126.909,17.2956,0.2223,4706.453125
30.8,24.9,75.45092011,90.54453278,29.44155476,24.90495687,12.3434241,59.32262144,0.698628782,0.574389593,0.776663022,0.088224053,2.04050223,0,2.395949513,0,37.5237,126.97,19.5844,0.2713,4718.366699
25.4,22.4,45.51742554,96.30512238,27.75900003,20.88810566,6.744884163,115.1212971,0.020731974,0.015590187,0.015575646,0.048746736,0,0,0,0,37.6046,126.991,212.335,2.785,4843.14209
28,24.4,36.4589653,93.00946808,29.92804375,22.18348586,6.14711383,67.7184923,0.029388974,0.059150981,0.010468924,0.033236593,0,0,0,0,37.6046,127.032,44.7624,0.5141,4694.338379
28.5,25.4,30.86857605,93.86578369,31.10917488,22.32847421,5.949218209,14.37447956,0.040179921,0.064693847,0.018477805,0.030721633,0,0,0,0,37.5776,127.058,33.3068,0.2661,4689.235352
28.5,25.5,46.4856987,98.09738922,28.26342311,21.1093583,7.514248848,141.2472628,0.024932654,0.013576368,0.01404392,0.044574146,0,0,0,0,37.645,127.022,45.716,2.5348,4679.124512
29.8,25.6,30.1259613,88.03003693,31.08299574,22.94265726,6.127101908,62.14052002,0.12713083,0.064488603,0.017348731,0.033865042,0,0,0,0,37.5102,127.042,54.6384,0.1457,4690.65625
28.3,25.2,50.58155823,95.26472473,28.21226914,22.27032125,5.56742085,136.2467155,0.17332341,0.112364554,0.016781482,0.032930662,0,0,0,0,37.5776,126.838,12.37,0.0985,4671.15918
28.8,24.7,36.34083176,95.66985321,30.21817297,21.90174336,5.287164708,65.9383761,0.141497515,0.129673687,0.01735742,0.03176113,0,0,0,0,37.4697,126.91,52.518,1.5629,4671.646484
28.7,23.9,42.92673111,98.33276367,29.0279721,21.67410545,5.644605895,119.1872213,0.175240714,0.109642134,0.013832795,0.032498238,0,0,0,0,37.4967,126.826,50.9312,0.4125,4701.743164
27.6,23.1,39.54819107,95.04219055,28.96778898,21.17716345,5.688958893,75.63331973,0.160828505,0.057036299,0.02256201,0.035465029,0,0,0,0,37.4562,126.955,208.507,5.1782,4615.589355
29.1,25.2,30.83086205,91.00131989,31.4142273,22.97232349,6.142591198,53.07816712,0.10216825,0.079789873,0.016227074,0.031232527,0,0,0,0,37.5372,127.085,28.7,0.6233,4696.113281
27.1,23.5,32.91649246,91.95388031,30.41649915,21.89448892,6.580618381,19.49783491,0.109944679,0.068298666,0.014754122,0.030988942,0,0,0,0,37.5507,126.988,132.118,0.5931,4736.23584
29.1,25.5,32.98198318,93.2682724,30.87741006,22.16874643,5.858901754,53.1951525,0.070253718,0.071030539,0.019392879,0.029639275,0,0,0,0,37.5776,127.083,59.8324,2.6865,4667.118164
28.5,24.5,31.98580933,90.36535645,31.18566637,22.70580166,5.900862505,18.48293279,0.14060408,0.132563792,0.016453466,0.031723459,0,0,0,0,37.4967,126.927,30.968,0.618,4676.905273
28.3,24.9,37.60793686,91.10710144,30.59115248,22.57062681,6.217370818,20.19558954,0.174176673,0.106498843,0.013642155,0.032004636,0,0,0,0,37.5507,126.937,30.0464,0.8552,4699.857422
28.5,23,36.04204941,91.27388763,30.13867428,22.38084769,5.987670809,95.48122807,0.141432792,0.086666355,0.019355195,0.033209394,0,0,0,0,37.4697,126.995,82.2912,2.2579,4642.440918
28,24.5,37.78026199,97.15878296,29.69724285,21.10640486,5.509498959,139.7068591,0.052311566,0.046926924,0.021593016,0.033032771,0,0,0,0,37.6181,127.099,53.4712,0.697,4691.812988
29.6,25.1,33.33515549,90.98605347,30.42641653,22.695113,5.876944751,110.5716217,0.137220764,0.08166451,0.019762202,0.033429427,0,0,0,0,37.4832,127.024,56.4448,1.2313,4668.837402
27.6,24.1,42.76040268,93.87952423,29.65771167,21.9632438,5.997868896,53.80253053,0.204752064,0.093905444,0.013078387,0.033764957,0,0,0,0,37.5776,126.938,75.0924,1.7678,4725.34082
27.5,24.4,47.12773132,97.64428711,27.6061938,21.13006395,7.726677994,131.6886818,0.016265519,0.010032167,0.018914735,0.056600872,0,0,0,0,37.6181,127.004,146.554,4.7296,4782.768555
28.4,24.8,29.74616432,88.97866821,31.41451623,22.80624503,6.182556972,10.81523205,0.08580144,0.102432991,0.014546781,0.030524949,0,0,0,0,37.5507,127.04,26.298,0.5721,4686.240234
28.9,24.8,43.62953186,93.67385864,29.52213886,22.77151669,5.878489296,79.30233634,0.150743551,0.076027423,0.011993437,0.031867178,0,0,0,0,37.5372,126.891,15.5876,0.1554,4674.009766
29.2,25.3,39.04785156,91.8687439,30.30224004,22.93630984,5.906661838,50.5201265,0.149270364,0.084122248,0.013586502,0.031628981,0,0,0,0,37.5237,126.909,17.2956,0.2223,4669.50293
28.9,25.3,30.79302406,87.82820892,31.56655918,22.923239,6.459490428,9.7555873,0.140289547,0.090262647,0.015593562,0.030521966,0,0,0,0,37.5237,126.97,19.5844,0.2713,4681.574219
27.8,20,40.95186234,80.23045349,26.63964097,19.37032614,8.100240678,138.1438805,0,0,0.068010513,0.050291334,0,0,0,0,37.6046,126.991,212.335,2.785,4806.717773
29.5,20.5,34.61936569,83.52919769,28.84987446,19.79474839,6.002242436,73.59539044,0,0,0.062755483,0.049330134,0,0,0,0,37.6046,127.032,44.7624,0.5141,4657.507813
30.3,22.4,25.98027802,76.41989136,29.82800918,20.26600609,6.298097352,15.96199344,0,0,0.059805093,0.046848138,0,0,0,0,37.5776,127.058,33.3068,0.2661,4652.430664
30.1,21.1,34.96024323,79.7592926,27.06227118,19.49058636,8.196666211,171.3929548,0,0,0.05820415,0.045302799,0,0,0,0,37.645,127.022,45.716,2.5348,4642.163574
30.4,22.5,44.85411453,88.31386566,27.46917109,19.81105499,5.404114385,152.3720369,0,0,0.072301687,0.0540644,0,0,0,0,37.5776,126.838,12.37,0.0985,4634.287598
32.4,23.3,31.03890991,80.54009247,28.24725613,20.78145001,6.015960405,68.75889856,0,0.008236914,0.05869554,0.046974121,0,0,0,0,37.4697,126.91,52.518,1.5629,4634.48291
31.1,21.6,38.5198555,93.83770752,27.23995181,19.14585789,5.842105289,116.3624797,0,0.002097505,0.064028206,0.048135966,0,0,0,0,37.4967,126.826,50.9312,0.4125,4664.901367
30.5,19.8,30.64677811,79.28962708,27.11343991,19.82488488,6.32872425,79.59468268,0,0.008647844,0.059904147,0.046614811,0,0,0,0,37.4562,126.955,208.507,5.1782,4576.546387
33.6,22.8,26.09115982,77.36678314,29.55425159,20.64834718,6.284185568,61.70641851,0,0.005071621,0.056293151,0.043547726,0,0,0,0,37.5372,127.085,28.7,0.6233,4659.455078
30.4,21.8,25.6794281,73.71933746,28.86586775,20.34857421,6.597672751,21.86562743,0,0.000140859,0.060498941,0.047053096,0,0,0,0,37.5507,126.988,132.118,0.5931,4699.08252
31.4,22.2,28.49478149,79.58168793,29.58468256,19.774943,5.994275426,56.42455248,0,5.34E-07,0.056731062,0.04514941,0,0,0,0,37.5776,127.083,59.8324,2.6865,4629.953613
30.9,22.7,28.03317833,72.38159943,28.94640391,21.50359357,6.514169921,20.97620197,0,0.005631514,0.060413044,0.047329542,0,0,0,0,37.4967,126.927,30.968,0.618,4639.975098
29.8,22.9,28.64380646,72.45328522,29.29067918,21.16509658,6.522010177,22.72473546,0,0,0.064286676,0.047497487,0,0,0,0,37.5507,126.937,30.0464,0.8552,4663.227539
30.8,21.3,31.31729317,82.68280792,27.88817553,20.2952361,6.465281268,99.9989141,0,0.008648425,0.059750643,0.046339852,0,0,0,0,37.4697,126.995,82.2912,2.2579,4604.654785
29.9,20.5,33.35655212,87.39476776,28.48253653,18.29410964,5.673340708,135.2954408,0,0,0.059244804,0.045425166,0,0,0,0,37.6181,127.099,53.4712,0.697,4654.882813
32.4,23.2,29.49781609,84.20275879,28.08929503,20.41107912,6.442515651,116.8045255,0,0.008337849,0.05557765,0.04592209,0,0,0,0,37.4832,127.024,56.4448,1.2313,4631.540039
30.6,21.8,35.13204193,77.64812469,28.64876581,20.05565857,6.172357957,58.84933831,0,0,0.067761713,0.050817716,0,0,0,0,37.5776,126.938,75.0924,1.7678,4688.676758
30.2,20.8,40.48387146,79.83504486,26.46595314,19.63066536,8.793067634,159.8980598,0,0,0.071845178,0.049131054,0,0,0,0,37.6181,127.004,146.554,4.7296,4746.358887
32,23.2,24.53114319,73.79503632,29.8223868,20.9131165,6.596731156,13.10682899,0,0.001256829,0.05801671,0.046164213,0,0,0,0,37.5507,127.04,26.298,0.5721,4649.458496
31,22.5,28.72332191,80.48091125,28.85466993,20.56334689,6.150460824,116.4624508,0,0.007467417,0.055827305,0.044226376,0,0,0,0,37.5102,127.086,21.9668,0.1332,4635.936523
31.8,22.7,37.15274048,81.29753876,28.0805195,20.82715607,6.215447028,91.00557899,0,0,0.066036538,0.04904695,0,0,0,0,37.5372,126.891,15.5876,0.1554,4637.148926
31.4,23.3,32.877285,77.24917603,28.50489417,21.28273583,6.386593779,59.7983439,0,0.00077903,0.062781792,0.04771463,0,0,0,0,37.5237,126.909,17.2956,0.2223,4632.57373
31.8,23.2,21.52996445,72.82092285,29.57870709,21.46632959,6.682377646,10.87016205,0,0.00296115,0.060576648,0.046142834,0,0,0,0,37.5237,126.97,19.5844,0.2713,4644.800781
25.2,18.1,51.86990356,79.79869843,23.72595592,17.76051983,5.794454793,75.29153995,0.076432736,0.407909483,0.429026281,0.578956013,0,0,0,0,37.6046,126.991,212.335,2.785,4769.281738
28.1,17.1,40.25235748,77.45635986,25.99792196,18.92012824,4.493876358,51.97081002,0.080275793,0.323732573,0.393562381,0.506239835,0,0,0,0,37.6046,127.032,44.7624,0.5141,4619.683594
29,20.2,36.07691956,73.81949615,27.01718175,19.19148474,5.121083756,12.08685706,0.078950978,0.384116542,0.393075984,0.532922001,0,0,0,0,37.5776,127.058,33.3068,0.2661,4614.626465
28.5,19.9,50.8753624,90.2015152,24.28904236,17.51777464,4.064451158,78.44397395,0.081694234,0.337353933,0.444443946,0.558632553,0,0,0,0,37.645,127.022,45.716,2.5348,4604.255371
29.3,21.6,36.2757225,76.63809967,26.89261206,19.52762117,4.729511837,50.08200876,0.070060052,0.435981441,0.386801297,0.516944254,0,0,0,0,37.5102,127.042,54.6384,0.1457,4615.641113
28.4,20.6,52.64071274,81.28157806,24.7338573,19.99952634,4.641068588,109.1111306,0.072293114,0.39669471,0.443243608,0.547036365,0,0,0,0,37.5776,126.838,12.37,0.0985,4596.420898
28.6,21.1,39.0006218,73.3090744,26.39998258,19.97163014,5.664700786,50.86686301,0.087181052,0.430366024,0.398705635,0.517340306,0,0,0,0,37.4697,126.91,52.518,1.5629,4596.28418
28.9,18.8,46.6749649,86.57006836,25.34639448,19.30513439,4.92944624,77.5542862,0.083512503,0.418243976,0.384396692,0.551868813,0,0,0,0,37.4967,126.826,50.9312,0.4125,4627.060547
27.6,15.3,40.56108856,75.04812622,25.44838376,18.66577928,5.583137741,54.15986935,0.086426643,0.415949805,0.376606413,0.508923186,0,0,0,0,37.4562,126.955,208.507,5.1782,4536.443359
29,18.8,35.15406418,75.62168121,27.00072945,19.52083954,4.806242367,43.40478635,0.074493186,0.395036532,0.383742125,0.520144216,0,0,0,0,37.5372,127.085,28.7,0.6233,4621.790527
28.2,20.8,37.53063202,72.89402008,26.22036244,18.9972782,5.973122597,17.0695647,0.072613876,0.443343014,0.403930095,0.521851141,0,0,0,0,37.5507,126.988,132.118,0.5931,4660.893066
29,20.7,35.54768753,77.23144531,26.55048426,18.74056166,4.828858207,39.28167685,0.082334658,0.371496664,0.376101226,0.540353624,0,0,0,0,37.5776,127.083,59.8324,2.6865,4591.726563
28.6,19.6,35.66621399,71.03846741,26.94950434,20.3092827,6.059721251,16.70623517,0.081677368,0.449975987,0.393483063,0.499331231,0,0,0,0,37.4967,126.927,30.968,0.618,4602.03125
28.6,20.2,38.15625,70.76895905,26.69677753,19.97651419,5.782980442,17.91836854,0.071560859,0.452556036,0.410621098,0.547088971,0,0,0,0,37.5507,126.937,30.0464,0.8552,4625.583008
28,18,41.2482872,78.5304718,26.13724393,18.96169474,5.42751497,65.04171371,0.078449534,0.432742203,0.37958119,0.485285698,0,0,0,0,37.4697,126.995,82.2912,2.2579,4565.883301
28.4,14.4,41.99050522,88.28440094,25.63031245,17.64584147,3.624731685,76.29242395,0.085717017,0.303941737,0.431758472,0.556551867,0,0,0,0,37.6181,127.099,53.4712,0.697,4616.930664
29.1,19.7,39.78160477,79.81845093,26.18011217,19.04897297,4.870022366,74.63324197,0.073689433,0.447380276,0.379528637,0.497206686,0,0,0,0,37.4832,127.024,56.4448,1.2313,4593.259277
28.3,17.8,43.80005264,72.52708435,25.77231725,19.46007615,5.834297667,43.12028861,0.069996395,0.439677914,0.424766905,0.57071556,0,0,0,0,37.5776,126.938,75.0924,1.7678,4650.964355
28.2,19.2,52.21214294,85.92612457,23.7193879,17.6123038,4.774687668,73.72017626,0.079368418,0.371437762,0.418954283,0.58167238,0,0,0,0,37.6181,127.004,146.554,4.7296,4709.024414
28.8,20.8,37.03238297,72.92285156,27.34986349,19.59796723,5.202855776,10.08261319,0.074141754,0.414183685,0.387990846,0.51960216,0,0,0,0,37.5507,127.04,26.298,0.5721,4611.688965
28.7,21.5,38.43758011,80.14768982,26.4528226,19.30681812,4.212750038,75.68473816,0.071671679,0.413078326,0.387554303,0.554405833,0,0,0,0,37.5102,127.086,21.9668,0.1332,4598.021973
